CUST_ID,CUST_NAME,CUST_SEGMENT,POSTAL_CODE,CITY,STATE,REGION
850,Jesse Hutchinson,Small Business,93117,Goleta,California,West
1237,Eva Simpson,Corporate,75007,Carrollton,Texas,Central
1927,Earl Alston,Home Office,29611,Greenville,South Carolina,South
2908,Robyn Lyon,Corporate,44125,Garfield Heights,Ohio,East
3356,Richard Tan,Corporate,83616,Eagle,Idaho,West
3356,Richard Tan,Corporate,83616,Eagle,Idaho,West
3356,Richard Tan,Corporate,83616,Eagle,Idaho,West
1257,Ryan Foster,Home Office,80013,Aurora,Colorado,West
1211,Debra Proctor,Corporate,46806,Fort Wayne,Indiana,Central
2962,Leonard Strauss,Consumer,80027,Louisville,Colorado,West
2962,Leonard Strauss,Consumer,80027,Louisville,Colorado,West
3154,Faye Manning,Corporate,33710,Saint Petersburg,Florida,South
1211,Debra Proctor,Corporate,46806,Fort Wayne,Indiana,Central
2321,Harriet Hinson,Small Business,7040,Maplewood,New Jersey,East
2966,Ross McGee Stern,Small Business,55407,Minneapolis,Minnesota,Central
2908,Robyn Lyon,Home Office,44125,Garfield Heights,Ohio,East
3393,Irene Murphy,Consumer,99163,Pullman,Washington,West
3374,Jamie Ward,Consumer,21113,Odenton,Maryland,East
2880,Grace Black,Small Business,33160,North Miami Beach,Florida,South
2629,Terri McCarthy Manning,Small Business,74403,Muskogee,Oklahoma,Central
2629,Terri McCarthy Manning,Small Business,74403,Muskogee,Oklahoma,Central
1357,Marguerite Yu,Home Office,78596,Weslaco,Texas,Central
2858,Jerry Webster,Corporate,32259,Fruit Cove,Florida,South
2859,Brad H Blake,Corporate,32601,Gainesville,Florida,South
2859,Brad H Blake,Corporate,32601,Gainesville,Florida,South
1021,Helen Poole,Small Business,55126,Shoreview,Minnesota,Central
585,William Larson,Consumer,3301,Concord,New Hampshire,East
3172,Gilbert Washington,Home Office,92277,Twentynine Palms,California,West
2256,Lloyd Levin,Corporate,28560,New Bern,North Carolina,South
2550,Arlene Barry Kane,Small Business,18705,Wilkes Barre,Pennsylvania,East
2550,Arlene Barry Kane,Small Business,18705,Wilkes Barre,Pennsylvania,East
3086,Ted Durham,Consumer,34287,North Port,Florida,South
1686,Lynn O'Donnell,Corporate,60123,Elgin,Illinois,Central
2999,Kim McCarthy,Corporate,48237,Oak Park,Michigan,Central
2999,Kim McCarthy,Corporate,48237,Oak Park,Michigan,Central
770,Geraldine Puckett,Small Business,97062,Tualatin,Oregon,West
771,Deborah Paul,Small Business,97068,West Linn,Oregon,West
771,Deborah Paul,Small Business,97068,West Linn,Oregon,West
580,Kathryn Patrick,Corporate,4210,Auburn,Maine,East
585,William Larson,Corporate,3301,Concord,New Hampshire,East
578,Evan K Bullard,Corporate,6770,Naugatuck,Connecticut,East
579,Marlene Abrams,Corporate,6478,Seymour,Connecticut,East
52,Lorraine Kelly,Corporate,98373,Puyallup,Washington,West
665,Miriam Mueller,Corporate,37130,Murfreesboro,Tennessee,South
2778,Alison Jones,Consumer,28403,Wilmington,North Carolina,South
220,Jacob Kirby,Home Office,60452,Oak Forest,Illinois,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
40,Seth Grimes,Corporate,98221,Anacortes,Washington,West
463,Debbie Stevenson,Small Business,90069,West Hollywood,California,West
2351,Faye Silver,Corporate,21114,Crofton,Maryland,East
2846,Jennifer Marks,Corporate,37311,Cleveland,Tennessee,South
945,Stephanie Sun Perry,Home Office,95070,Saratoga,California,West
2114,Paige Mason,Corporate,23518,Norfolk,Virginia,South
236,Shawn McIntyre,Consumer,80027,Louisville,Colorado,West
1357,Marguerite Yu,Home Office,78596,Weslaco,Texas,Central
1357,Marguerite Yu,Home Office,78596,Weslaco,Texas,Central
350,Holly Carey,Home Office,11580,Valley Stream,New York,East
701,Christine Gardner,Consumer,90405,Santa Monica,California,West
2468,Rhonda Stein,Corporate,28144,Salisbury,North Carolina,South
2082,Kathryn Jenkins,Home Office,44236,Hudson,Ohio,East
2079,Martin Henson,Home Office,4070,West Scarborough,Maine,East
2044,Jay Simon,Corporate,72756,Rogers,Arkansas,South
2244,Molly Sanchez,Corporate,11757,Lindenhurst,New York,East
2244,Molly Sanchez,Corporate,11757,Lindenhurst,New York,East
2244,Molly Sanchez,Corporate,11757,Lindenhurst,New York,East
1913,Susan Barr,Corporate,95969,Paradise,California,West
3275,Tamara Dickinson,Small Business,98273,Mount Vernon,Washington,West
1257,Ryan Foster,Home Office,80013,Aurora,Colorado,West
2883,Stuart Sharma,Consumer,44070,North Olmsted,Ohio,East
2712,Jose Chan,Corporate,49201,Jackson,Michigan,Central
2094,Vernon Hirsch Singleton,Corporate,95928,Chico,California,West
2462,Ray Cook,Consumer,71301,Alexandria,Louisiana,South
2462,Ray Cook,Consumer,71301,Alexandria,Louisiana,South
2324,Maurice Faulkner,Small Business,1440,Gardner,Massachusetts,East
2325,Jill Chang,Small Business,2420,Lexington,Massachusetts,East
2327,Gene Hardin,Small Business,7054,Parsippany,New Jersey,East
1390,Hazel Jones,Corporate,95207,Stockton,California,West
1390,Hazel Jones,Corporate,95207,Stockton,California,West
427,Annie McLaughlin,Corporate,68104,Omaha,Nebraska,Central
3384,Eddie Morrison,Corporate,45431,Beavercreek,Ohio,East
791,Samuel Moss,Corporate,7001,Avenel,New Jersey,East
790,Calvin Harrison,Corporate,6512,East Haven,Connecticut,East
2611,Karen Lin,Corporate,2184,Braintree,Massachusetts,East
2614,Sarah Pappas,Corporate,5403,South Burlington,Vermont,East
2790,Glen Green,Corporate,48154,Livonia,Michigan,Central
1979,Marianne Weiner Ennis,Corporate,80122,Littleton,Colorado,West
2720,Donna Block,Small Business,30721,Dalton,Georgia,South
2983,Mary Knowles,Corporate,55407,Minneapolis,Minnesota,Central
1707,Rebecca Frazier Foley,Consumer,55372,Prior Lake,Minnesota,Central
1707,Rebecca Frazier Foley,Consumer,55372,Prior Lake,Minnesota,Central
2164,Harry Sellers,Small Business,91104,Pasadena,California,West
2006,Cynthia Khan,Corporate,81301,Durango,Colorado,West
2712,Jose Chan,Corporate,49201,Jackson,Michigan,Central
1486,Stacy Barbour,Home Office,46410,Merrillville,Indiana,Central
2649,Leo J Olson,Corporate,21040,Edgewood,Maryland,East
463,Debbie Stevenson,Small Business,90069,West Hollywood,California,West
1271,Joanne Church,Corporate,91941,La Mesa,California,West
1276,Claude Dixon,Corporate,8701,Lakewood,New Jersey,East
1272,Thelma Benson,Corporate,4240,Lewiston,Maine,East
2110,Clyde Norman,Home Office,28540,Jacksonville,North Carolina,South
2110,Clyde Norman,Home Office,28540,Jacksonville,North Carolina,South
2812,Amy Boyd,Corporate,37042,Clarksville,Tennessee,South
3257,Sharon Marcus,Consumer,98632,Longview,Washington,West
3145,Margaret Rogers,Corporate,78660,Pflugerville,Texas,Central
3378,Ian Chu,Corporate,31313,Hinesville,Georgia,South
1531,Jon Ayers,Consumer,32137,Palm Coast,Florida,South
1531,Jon Ayers,Consumer,32137,Palm Coast,Florida,South
1357,Marguerite Yu,Home Office,78596,Weslaco,Texas,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
767,Jeffrey Mueller,Corporate,61201,Rock Island,Illinois,Central
693,Richard McClure,Small Business,80229,Thornton,Colorado,West
693,Richard McClure,Small Business,80229,Thornton,Colorado,West
693,Richard McClure,Small Business,80229,Thornton,Colorado,West
2206,Bobby Powell,Consumer,50501,Fort Dodge,Iowa,Central
2206,Bobby Powell,Consumer,50501,Fort Dodge,Iowa,Central
1960,June Nichols,Home Office,48066,Roseville,Michigan,Central
1960,June Nichols,Home Office,48066,Roseville,Michigan,Central
1961,Jacqueline McMahon,Home Office,48073,Royal Oak,Michigan,Central
1939,Ruby Hawkins,Corporate,84015,Clearfield,Utah,West
1939,Ruby Hawkins,Corporate,84015,Clearfield,Utah,West
1939,Ruby Hawkins,Corporate,84015,Clearfield,Utah,West
569,Andrew Warren,Consumer,89701,Carson City,Nevada,West
568,Peter McConnell,Consumer,39701,Columbus,Mississippi,South
678,Edward McKenzie,Corporate,24281,Rose Hill,Virginia,South
1138,Malcolm Floyd,Home Office,75056,The Colony,Texas,Central
1138,Malcolm Floyd,Home Office,75056,The Colony,Texas,Central
2351,Faye Silver,Consumer,21114,Crofton,Maryland,East
417,Mike Pollard,Small Business,93405,San Luis Obispo,California,West
417,Mike Pollard,Small Business,93405,San Luis Obispo,California,West
1065,Vicki Bond,Corporate,60459,Burbank,Illinois,Central
2351,Faye Silver,Corporate,21114,Crofton,Maryland,East
493,Douglas Buck,Consumer,98158,Seatac,Washington,West
493,Douglas Buck,Consumer,98158,Seatac,Washington,West
1292,Marcus Berg,Small Business,75057,Lewisville,Texas,Central
2281,Monica Harvey,Home Office,54703,Eau Claire,Wisconsin,Central
2281,Monica Harvey,Home Office,54703,Eau Claire,Wisconsin,Central
1432,Kerry Green,Corporate,46203,Indianapolis,Indiana,Central
1852,Joy Kaplan McNeill,Corporate,92008,Carlsbad,California,West
1852,Joy Kaplan McNeill,Corporate,92008,Carlsbad,California,West
1852,Joy Kaplan McNeill,Corporate,92008,Carlsbad,California,West
2994,Erik Moon,Small Business,48858,Mount Pleasant,Michigan,Central
196,Holly Chu,Small Business,66062,Olathe,Kansas,Central
196,Holly Chu,Small Business,66062,Olathe,Kansas,Central
380,Marian Bryant,Corporate,61008,Belvidere,Illinois,Central
268,James Beck,Home Office,86001,Flagstaff,Arizona,West
268,James Beck,Home Office,86001,Flagstaff,Arizona,West
1010,Alexandra Frazier,Home Office,4106,South Portland,Maine,East
250,Brenda Nelson Blanchard,Corporate,55423,Richfield,Minnesota,Central
250,Brenda Nelson Blanchard,Corporate,55423,Richfield,Minnesota,Central
1789,Allan Green,Consumer,63385,Wentzville,Missouri,Central
1789,Allan Green,Consumer,63385,Wentzville,Missouri,Central
1789,Allan Green,Consumer,63385,Wentzville,Missouri,Central
1311,Veronica O'Connor,Corporate,11746,Dix Hills,New York,East
1312,Arlene Weber,Corporate,11554,East Meadow,New York,East
1312,Arlene Weber,Corporate,11554,East Meadow,New York,East
2723,Nicholas Pritchard,Home Office,37620,Bristol,Tennessee,South
1309,Emma Bullock,Corporate,61821,Champaign,Illinois,Central
202,Max Small,Corporate,74006,Bartlesville,Oklahoma,Central
2769,Melanie Barker Hirsch,Corporate,30135,Douglasville,Georgia,South
1343,Frank Holden,Consumer,76106,Fort Worth,Texas,Central
2341,Wanda Stafford,Home Office,60137,Glen Ellyn,Illinois,Central
2483,Bryan Weinstein,Corporate,34787,Winter Garden,Florida,South
2483,Bryan Weinstein,Corporate,34787,Winter Garden,Florida,South
1025,Patrick Hendrix,Small Business,11720,Centereach,New York,East
2737,Rachel Bates,Small Business,5701,Rutland,Vermont,East
3186,Dawn Langley Conrad,Consumer,34952,Port Saint Lucie,Florida,South
3186,Dawn Langley Conrad,Consumer,34952,Port Saint Lucie,Florida,South
3186,Dawn Langley Conrad,Consumer,34952,Port Saint Lucie,Florida,South
2248,Audrey Harmon,Home Office,19601,Reading,Pennsylvania,East
1974,Robert Brantley,Consumer,48127,Dearborn Heights,Michigan,Central
1974,Robert Brantley,Consumer,48127,Dearborn Heights,Michigan,Central
2976,Fred Barber,Small Business,53154,Oak Creek,Wisconsin,Central
2976,Fred Barber,Small Business,53154,Oak Creek,Wisconsin,Central
1410,Charles Ward,Corporate,92553,Moreno Valley,California,West
1748,Helen Simpson,Consumer,73703,Enid,Oklahoma,Central
254,Brett Hawkins,Home Office,80126,Highlands Ranch,Colorado,West
2422,Arlene Wiggins Dalton,Home Office,77340,Huntsville,Texas,Central
875,Erika Fink,Small Business,84106,Salt Lake City,Utah,West
1738,Dean Solomon,Corporate,28052,Gastonia,North Carolina,South
1658,Jim Mathews,Small Business,82070,Laramie,Wyoming,West
1658,Jim Mathews,Small Business,82070,Laramie,Wyoming,West
1550,Mary Larson,Small Business,55125,Woodbury,Minnesota,Central
670,Lewis Baldwin,Home Office,22025,Montclair,Virginia,South
3018,Emily Gibbons,Corporate,2145,Somerville,Massachusetts,East
693,Richard McClure,Small Business,80229,Thornton,Colorado,West
3029,Edward Maxwell,Small Business,97321,Albany,Oregon,West
3030,Janice Woods,Small Business,97007,Aloha,Oregon,West
215,Vicki O'Donnell,Consumer,84321,Logan,Utah,West
1441,Florence Herman,Corporate,63376,Saint Peters,Missouri,Central
950,Jane Shah,Consumer,55372,Prior Lake,Minnesota,Central
254,Brett Hawkins,Home Office,80126,Highlands Ranch,Colorado,West
190,Lloyd Norris,Corporate,60004,Arlington Heights,Illinois,Central
191,Gerald Kearney,Corporate,60505,Aurora,Illinois,Central
2432,Lindsay Tate,Consumer,73110,Midwest City,Oklahoma,Central
2240,Maurice Kelly,Corporate,33801,Lakeland,Florida,South
1769,Judith French,Home Office,60126,Elmhurst,Illinois,Central
1769,Judith French,Home Office,60126,Elmhurst,Illinois,Central
1952,Elsie Dodson,Corporate,30269,Peachtree City,Georgia,South
1525,Diana Rosenthal,Small Business,35020,Bessemer,Alabama,South
1526,Larry Hall,Small Business,35211,Birmingham,Alabama,South
1526,Larry Hall,Small Business,35211,Birmingham,Alabama,South
1389,Jean Khan,Small Business,94025,Menlo Park,California,West
1390,Hazel Jones,Small Business,95207,Stockton,California,West
1189,Dwight Stephenson,Consumer,92646,Huntington Beach,California,West
1189,Dwight Stephenson,Consumer,92646,Huntington Beach,California,West
1189,Dwight Stephenson,Consumer,92646,Huntington Beach,California,West
1283,Greg Malone,Small Business,15241,Upper Saint Clair,Pennsylvania,East
1283,Greg Malone,Small Business,15241,Upper Saint Clair,Pennsylvania,East
1283,Greg Malone,Small Business,15241,Upper Saint Clair,Pennsylvania,East
2915,Vivian Hunt,Home Office,50322,Urbandale,Iowa,Central
1161,Brooke Arnold,Corporate,95661,Roseville,California,West
1161,Brooke Arnold,Corporate,95661,Roseville,California,West
1208,Michele Morrow Marsh,Home Office,90301,Inglewood,California,West
3034,Maxine O Wallace,Home Office,60438,Lansing,Illinois,Central
3217,Victor McAllister,Home Office,30501,Gainesville,Georgia,South
3218,Ricky Y Newman,Home Office,31313,Hinesville,Georgia,South
247,Marshall Brandt Briggs,Corporate,37804,Maryville,Tennessee,South
2685,Kathryn Wolfe,Small Business,11803,Plainview,New York,East
2685,Kathryn Wolfe,Small Business,11803,Plainview,New York,East
2227,Wallace Mack,Corporate,15239,Plum,Pennsylvania,East
91,Wallace Werner,Corporate,94591,Vallejo,California,West
91,Wallace Werner,Corporate,94591,Vallejo,California,West
2296,Alice Marks,Corporate,7017,East Orange,New Jersey,East
247,Marshall Brandt Briggs,Corporate,37804,Maryville,Tennessee,South
247,Marshall Brandt Briggs,Corporate,37804,Maryville,Tennessee,South
2206,Bobby Powell,Consumer,50501,Fort Dodge,Iowa,Central
315,Benjamin Kaufman,Corporate,1007,Belchertown,Massachusetts,East
314,Ruby Gibbons,Corporate,60130,Forest Park,Illinois,Central
215,Vicki O'Donnell,Home Office,84321,Logan,Utah,West
2713,Lynda Banks,Corporate,49001,Kalamazoo,Michigan,Central
2713,Lynda Banks,Corporate,49001,Kalamazoo,Michigan,Central
2195,Lori Hirsch,Small Business,14853,Ithaca,New York,East
2195,Lori Hirsch,Small Business,14853,Ithaca,New York,East
2384,Marie McClure,Small Business,88240,Hobbs,New Mexico,West
1170,Jessie Houston,Consumer,19711,Newark,Delaware,East
1170,Jessie Houston,Consumer,19711,Newark,Delaware,East
3103,Emma Bowles,Home Office,83642,Meridian,Idaho,West
3396,Stuart Wiley,Corporate,60014,Crystal Lake,Illinois,Central
3396,Stuart Wiley,Corporate,60014,Crystal Lake,Illinois,Central
1526,Larry Hall,Small Business,35211,Birmingham,Alabama,South
2526,Derek Sweeney,Corporate,70506,Lafayette,Louisiana,South
2527,Gretchen Orr,Corporate,70601,Lake Charles,Louisiana,South
1502,Renee Huang,Small Business,33065,Coral Springs,Florida,South
1502,Renee Huang,Small Business,33065,Coral Springs,Florida,South
2668,Carlos Hanson,Home Office,57701,Rapid City,South Dakota,Central
2723,Nicholas Pritchard,Corporate,37620,Bristol,Tennessee,South
2723,Nicholas Pritchard,Corporate,37620,Bristol,Tennessee,South
2723,Nicholas Pritchard,Corporate,37620,Bristol,Tennessee,South
2724,Erika Clapp,Corporate,37421,Chattanooga,Tennessee,South
1257,Ryan Foster,Home Office,80013,Aurora,Colorado,West
1904,Dan McGee,Consumer,20190,Reston,Virginia,South
31,Alice Capps,Corporate,97405,Eugene,Oregon,West
1979,Marianne Weiner Ennis,Corporate,80122,Littleton,Colorado,West
1869,Roberta Daniel,Consumer,88310,Alamogordo,New Mexico,West
202,Max Small,Corporate,74006,Bartlesville,Oklahoma,Central
1767,Robert Rollins,Home Office,30265,Newnan,Georgia,South
1826,Kate Peck,Corporate,52722,Bettendorf,Iowa,Central
1826,Kate Peck,Corporate,52722,Bettendorf,Iowa,Central
1739,Edna Pierce,Corporate,27534,Goldsboro,North Carolina,South
236,Shawn McIntyre,Corporate,80027,Louisville,Colorado,West
1009,Kristin George,Corporate,4072,Saco,Maine,East
1009,Kristin George,Home Office,4072,Saco,Maine,East
2743,Erin Brandt Spivey,Corporate,48146,Lincoln Park,Michigan,Central
2743,Erin Brandt Spivey,Corporate,48146,Lincoln Park,Michigan,Central
2453,George Yates,Corporate,35209,Homewood,Alabama,South
1725,Linda Blake,Small Business,43026,Hilliard,Ohio,East
2358,Danielle Baird,Home Office,33311,Fort Lauderdale,Florida,South
2017,Danny Schaefer,Corporate,19401,Norristown,Pennsylvania,East
2210,Glen Choi,Home Office,20814,Bethesda,Maryland,East
2794,Connie Bunn,Corporate,50158,Marshalltown,Iowa,Central
204,Bob Epstein,Corporate,75217,Dallas,Texas,Central
204,Bob Epstein,Corporate,75217,Dallas,Texas,Central
2709,Stanley Steele,Consumer,21042,Ellicott City,Maryland,East
2709,Stanley Steele,Consumer,21042,Ellicott City,Maryland,East
72,Amanda Hardy Singleton,Small Business,4070,West Scarborough,Maine,East
1808,Joyce Knox,Home Office,26101,Parkersburg,West Virginia,East
3275,Tamara Dickinson,Home Office,98273,Mount Vernon,Washington,West
3275,Tamara Dickinson,Home Office,98273,Mount Vernon,Washington,West
247,Marshall Brandt Briggs,Corporate,37804,Maryville,Tennessee,South
248,Anthony Han,Corporate,38109,Memphis,Tennessee,South
2248,Audrey Harmon,Home Office,19601,Reading,Pennsylvania,East
2248,Audrey Harmon,Home Office,19601,Reading,Pennsylvania,East
822,Sara Perkins,Small Business,37830,Oak Ridge,Tennessee,South
1662,James Brennan,Home Office,92262,Palm Springs,California,West
1662,James Brennan,Home Office,92262,Palm Springs,California,West
39,Ian L O'Donnell,Corporate,62002,Alton,Illinois,Central
2253,Calvin Ferrell,Corporate,42301,Owensboro,Kentucky,South
2254,Jeff Meadows,Corporate,42003,Paducah,Kentucky,South
494,Jimmy Alston Holder,Consumer,98115,Seattle,Washington,West
207,Toni Olsen,Consumer,94952,Petaluma,California,West
1913,Susan Barr,Corporate,95969,Paradise,California,West
3141,Jerome McIntosh,Consumer,77506,Pasadena,Texas,Central
3141,Jerome McIntosh,Consumer,77506,Pasadena,Texas,Central
635,Juan Justice,Corporate,55106,Saint Paul,Minnesota,Central
2859,Brad H Blake,Corporate,32601,Gainesville,Florida,South
1023,Glen Newman,Small Business,15221,Wilkinsburg,Pennsylvania,East
1023,Glen Newman,Small Business,15221,Wilkinsburg,Pennsylvania,East
