Row ID,Order ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Day-of-the-month,Week,Month,Quarter,Year,Process Time Difference
18971,89159,Critical,0.07,8.85,5.6,2227,Wallace Mack,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,East,Pennsylvania,Plum,15239,2/4/2013,2/4/2013,-15.962,7,62.42,4,6,2,1,2013,0 days 0 hrs 0 mins 
18972,89074,Low,0.02,15.42,10.68,3019,Edwin Lang,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Decoflex Hanging Personal Folder File, Blue",0.58,East,New Jersey,East Orange,7017,10/10/2012,10/12/2012,-89.964,7,112.88,10,41,10,4,2012,2 days 0 hrs 0 mins 
18973,89074,Low,0.01,1.86,2.58,3020,Shannon Beasley,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,East,New Jersey,Rahway,7065,10/10/2012,10/14/2012,-100.6344,21,40.7,10,41,10,4,2012,4 days 0 hrs 0 mins 
18974,89411,High,0.04,21.78,5.94,1383,Christina Hanna,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Holmes HEPA Air Purifier,0.5,West,Utah,West Valley City,84120,12/21/2012,12/23/2012,38.01,7,152.26,21,51,12,4,2012,2 days 0 hrs 0 mins 
18975,86185,High,0.01,11.33,6.12,2746,Laurence Greer,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,West,Idaho,Lewiston,83501,4/11/2011,4/13/2011,-8.45,2,24.92,11,16,4,2,2011,2 days 0 hrs 0 mins 
18976,86185,High,0.1,3.36,6.27,2746,Laurence Greer,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,West,Idaho,Lewiston,83501,4/11/2011,4/12/2011,-47.0235,3,13.52,11,16,4,2,2011,1 days 0 hrs 0 mins 
18977,86185,High,0.05,122.99,70.2,2746,Laurence Greer,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,West,Idaho,Lewiston,83501,4/11/2011,4/13/2011,-885.73,4,484.91,11,16,4,2,2011,2 days 0 hrs 0 mins 
18978,86185,High,0.02,14.98,8.99,2746,Laurence Greer,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,West,Idaho,Lewiston,83501,4/11/2011,4/12/2011,65.35,7,112.37,11,16,4,2,2011,1 days 0 hrs 0 mins 
18979,87739,Medium,0.01,280.98,57,479,Tim Moore,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,East,New York,West Babylon,11704,2/8/2011,2/9/2011,-416.7,11,3074.12,8,7,2,1,2011,1 days 0 hrs 0 mins 
18980,87739,Medium,0.03,6.48,5.94,479,Tim Moore,Regular Air,Small Business,Office Supplies,Paper,Small Box,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",0.37,East,New York,West Babylon,11704,2/8/2011,2/10/2011,-34.91,5,35.59,8,7,2,1,2011,2 days 0 hrs 0 mins 
18981,87358,Low,0.03,4.06,6.89,508,Cameron Owens,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,South,Kentucky,Covington,41011,6/21/2011,6/28/2011,131.3226,6,27.24,21,26,6,2,2011,7 days 0 hrs 0 mins 
18982,89417,Low,0.05,14.27,7.27,3008,Penny Rich,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",0.38,Central,Minnesota,Minnetonka Mills,55343,5/10/2013,5/12/2013,-12.765,3,44.62,10,19,5,2,2013,2 days 0 hrs 0 mins 
18983,89417,Low,0.01,159.99,5.5,3008,Penny Rich,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,0.49,Central,Minnesota,Minnetonka Mills,55343,5/10/2013,5/12/2013,1092.891,10,1583.9,10,19,5,2,2013,2 days 0 hrs 0 mins 
18984,89417,Low,0.01,27.75,19.99,3008,Penny Rich,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer®,0.67,Central,Minnesota,Minnetonka Mills,55343,5/10/2013,5/12/2013,-386.02,12,352.82,10,19,5,2,2013,2 days 0 hrs 0 mins 
18985,89423,Not Specified,0.02,54.2,11.1,3071,Catherine Casey,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,0.64,South,Arkansas,Benton,72015,1/4/2013,1/4/2013,-52.346,1,57.35,4,1,1,1,2013,0 days 0 hrs 0 mins 
18986,89423,Not Specified,0.06,37.94,5.08,3072,Kevin Rouse,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,South,Arkansas,Bentonville,72712,1/4/2013,1/6/2013,57.252,1,37.71,4,1,1,1,2013,2 days 0 hrs 0 mins 
18987,89423,Not Specified,0.1,55.29,5.08,3072,Kevin Rouse,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Recycled Steel Personal File for Standard File Folders,0.59,South,Arkansas,Bentonville,72712,1/4/2013,1/5/2013,529.47,9,485.11,4,1,1,1,2013,1 days 0 hrs 0 mins 
18988,87541,Low,0.02,276.2,24.49,3396,Stuart Wiley,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,0.67,Central,Illinois,Crystal Lake,60014,8/7/2012,8/11/2012,2206.689,11,3198.1,7,32,8,3,2012,4 days 0 hrs 0 mins 
18989,88367,High,0.07,39.48,1.99,2014,Cathy Simon,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,Central,Iowa,Council Bluffs,51503,3/22/2010,3/24/2010,88.72,4,151.27,22,13,3,1,2010,2 days 0 hrs 0 mins 
18990,88367,High,0,4.91,0.5,2014,Cathy Simon,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,Central,Iowa,Council Bluffs,51503,3/22/2010,3/24/2010,7.2519,2,10.51,22,13,3,1,2010,2 days 0 hrs 0 mins 
18991,86196,Critical,0.06,3.69,0.5,555,Walter Young,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 501,0.38,West,Utah,Pleasant Grove,84062,7/21/2012,7/23/2012,30.5601,12,44.29,21,29,7,3,2012,2 days 0 hrs 0 mins 
18992,86876,Medium,0.05,20.28,14.39,2011,Wayne Bean,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,Central,Michigan,Southgate,48195,3/26/2011,3/28/2011,-39,6,121.83,26,13,3,1,2011,2 days 0 hrs 0 mins 
18993,86876,Medium,0.07,65.99,2.79,2011,Wayne Bean,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,V8162,0.56,Central,Michigan,Southgate,48195,3/26/2011,3/28/2011,290.8281,8,421.49,26,13,3,1,2011,2 days 0 hrs 0 mins 
18994,89429,Medium,0,65.99,8.99,166,Vicki Hauser,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,8260,0.58,South,Tennessee,Lebanon,37087,2/13/2012,2/15/2012,-46.676,8,486.81,13,7,2,1,2012,2 days 0 hrs 0 mins 
18995,89429,Medium,0.02,20.99,0.99,166,Vicki Hauser,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,South,Tennessee,Lebanon,37087,2/13/2012,2/15/2012,-281.7864,5,89.17,13,7,2,1,2012,2 days 0 hrs 0 mins 
18996,88440,Not Specified,0.06,13.73,8.99,3200,Mary O Rich,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,DAX Wood Document Frame,0.49,West,California,Escondido,92025,3/10/2013,3/12/2013,12.2,3,42.58,10,11,3,1,2013,2 days 0 hrs 0 mins 
18997,88005,Critical,0.05,70.98,26.74,1492,Don Beard,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,Central,Missouri,Ozark,65721,2/7/2011,2/9/2011,-86.99,3,224.48,7,7,2,1,2011,2 days 0 hrs 0 mins 
18998,85826,High,0.03,896.99,19.99,2868,Eugene Clayton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,West,Washington,Edmonds,98026,1/8/2010,1/10/2010,3602.1312,6,5220.48,8,2,1,1,2010,2 days 0 hrs 0 mins 
18999,86871,Medium,0.03,120.33,19.99,796,Amanda Conner,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Iceberg Mobile Mega Data/Printer Cart ®,0.59,Central,Nebraska,Papillion,68046,6/29/2012,7/1/2012,1699.524,21,2606.59,29,26,6,2,2012,2 days 0 hrs 0 mins 
19000,86762,High,0.07,14.48,6.46,2417,Ken H Frazier,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,South,Virginia,Oakton,22124,8/28/2013,8/28/2013,7564.086,10,138.06,28,35,8,3,2013,0 days 0 hrs 0 mins 
19001,86754,Medium,0,65.99,3.99,2417,Ken H Frazier,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,South,Virginia,Oakton,22124,9/14/2010,9/15/2010,-60.564,13,765.65,14,38,9,3,2010,1 days 0 hrs 0 mins 
19002,89433,High,0.03,33.98,19.99,1000,Lynn Bell,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Linden® 12"" Wall Clock With Oak Frame",0.55,East,Vermont,Bennington,5201,9/14/2010,9/15/2010,-0.74,12,432.44,14,38,9,3,2010,1 days 0 hrs 0 mins 
19003,89433,High,0.08,45.19,1.99,999,Rita Barton,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",0.55,East,New Jersey,Ridgewood,7450,9/14/2010,9/15/2010,-71.83,3,127.22,14,38,9,3,2010,1 days 0 hrs 0 mins 
19004,89433,High,0.1,400.98,76.37,994,Neal Weber,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.6,East,Maine,Sanford,4073,9/14/2010,9/15/2010,-969.048366,2,810.47,14,38,9,3,2010,1 days 0 hrs 0 mins 
19005,88352,Low,0.06,65.99,2.5,2088,Carrie Boyle,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6000,0.55,East,New York,Mount Vernon,10550,12/28/2011,1/14/2012,187.488,8,451.34,28,53,12,4,2011,17 days 0 hrs 0 mins 
19006,89439,Low,0.01,95.99,4.9,2237,Renee Conrad,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,South,Florida,Lakeland,33801,5/29/2011,6/3/2011,132.954,16,1369.95,29,23,5,2,2011,5 days 0 hrs 0 mins 
19007,86861,Medium,0.09,37.93,13.99,3112,Jill Young,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0.67,South,Louisiana,Monroe,71203,11/9/2011,11/11/2011,-574.546,20,729.6,9,46,11,4,2011,2 days 0 hrs 0 mins 
19008,89440,High,0.09,16.98,12.39,2187,Joanne Spivey,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,Central,Missouri,Independence,64055,5/8/2010,5/10/2010,-48.57,5,86.8,8,19,5,2,2010,2 days 0 hrs 0 mins 
19009,89021,Low,0.05,5.43,0.95,2735,Dan Crawford,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,"Wirebound Message Book, 4 per Page",0.36,East,Maine,Bangor,4401,6/5/2012,6/10/2012,77.6043,20,112.47,5,23,6,2,2012,5 days 0 hrs 0 mins 
19010,89021,Low,0.02,6.48,2.74,2734,Gayle Rollins,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,East,Connecticut,Killingly Center,6241,6/5/2012,6/12/2012,-47.984,19,125.41,5,23,6,2,2012,7 days 0 hrs 0 mins 
19011,86868,Not Specified,0.04,9.11,2.25,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,0.52,West,Utah,Roy,84067,6/1/2010,6/4/2010,-3.496,2,18.59,1,23,6,2,2010,3 days 0 hrs 0 mins 
19012,86868,Not Specified,0.07,64.65,35,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,West,Utah,Roy,84067,6/1/2010,6/3/2010,-717.072,13,834.08,1,23,6,2,2010,2 days 0 hrs 0 mins 
19013,89217,Not Specified,0.09,363.25,19.99,2743,Erin Brandt Spivey,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,Central,Michigan,Lincoln Park,48146,12/15/2013,12/15/2013,5638.2522,24,8171.38,15,51,12,4,2013,0 days 0 hrs 0 mins 
19014,89217,Not Specified,0.01,18.94,1.49,2743,Erin Brandt Spivey,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,0.35,Central,Michigan,Lincoln Park,48146,12/15/2013,12/16/2013,69.8694,5,101.26,15,51,12,4,2013,1 days 0 hrs 0 mins 
19015,86270,Not Specified,0.04,40.48,19.99,256,Irene Li,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,East,Pennsylvania,Hanover,17331,5/26/2011,5/27/2011,-470.85,12,501.58,26,22,5,2,2011,1 days 0 hrs 0 mins 
19016,86270,Not Specified,0.09,26.48,6.93,256,Irene Li,Express Air,Home Office,Furniture,Office Furnishings,Small Box,DAX Natural Wood-Tone Poster Frame,0.49,East,Pennsylvania,Hanover,17331,5/26/2011,5/27/2011,38.6952,2,56.08,26,22,5,2,2011,1 days 0 hrs 0 mins 
19017,89167,Medium,0.05,15.67,1.39,314,Ruby Gibbons,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,Central,Illinois,Forest Park,60130,6/8/2011,6/9/2011,197.1123,19,285.67,8,24,6,2,2011,1 days 0 hrs 0 mins 
19018,89406,Medium,0.03,2.23,4.57,1383,Christina Hanna,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Eldon Pizzaz™ Desk Accessories,0.41,West,Utah,West Valley City,84120,5/1/2010,5/2/2010,-93.25,12,28.66,1,18,5,2,2010,1 days 0 hrs 0 mins 
19019,89444,Not Specified,0.02,60.98,19.99,1206,Dana Jain,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",0.38,South,Florida,Apopka,32712,9/30/2011,10/3/2011,96.012,16,1022.42,30,40,9,3,2011,3 days 0 hrs 0 mins 
19020,89444,Not Specified,0.04,11.55,2.36,1206,Dana Jain,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,South,Florida,Apopka,32712,9/30/2011,10/2/2011,1229.178,21,250.22,30,40,9,3,2011,2 days 0 hrs 0 mins 
19021,86608,Critical,0.05,14.45,7.17,1838,Fred Yu,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",0.38,East,Massachusetts,Andover,1810,4/4/2013,4/6/2013,-5.3705,4,56.7,4,14,4,2,2013,2 days 0 hrs 0 mins 
19022,86608,Critical,0.01,10.97,6.5,1839,Alfred Barr,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,0.64,East,Massachusetts,Easton,2334,4/4/2013,4/5/2013,-165.74,12,133.32,4,14,4,2,2013,1 days 0 hrs 0 mins 
19023,86608,Critical,0.06,39.48,1.99,1836,Dwight Albright Huffman,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,West,California,San Francisco,94110,4/4/2013,4/6/2013,-69.84,2,74.96,4,14,4,2,2013,2 days 0 hrs 0 mins 
19024,89448,Low,0.05,350.99,39,1424,Robyn Zhou,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,0.55,West,Colorado,Englewood,80112,1/12/2010,1/14/2010,451.2804,3,1020.08,12,3,1,1,2010,2 days 0 hrs 0 mins 
19025,89448,Low,0,8.74,1.39,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,West,Colorado,Englewood,80112,1/12/2010,1/16/2010,44.988,7,65.2,12,3,1,1,2010,4 days 0 hrs 0 mins 
19026,89448,Low,0.02,1.98,0.7,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,West,Colorado,Englewood,80112,1/12/2010,1/16/2010,-20.7328,11,22.59,12,3,1,1,2010,4 days 0 hrs 0 mins 
19027,87129,High,0.07,22.01,5.53,2026,Keith Pittman,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,Central,Wisconsin,Appleton,54915,2/20/2012,2/21/2012,-26.94,1,24.21,20,8,2,1,2012,1 days 0 hrs 0 mins 
19028,89353,Critical,0.08,2.84,0.93,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,West,Nevada,North Las Vegas,89031,5/3/2013,5/4/2013,-1.76,3,8.7,3,18,5,2,2013,1 days 0 hrs 0 mins 
19029,89457,Critical,0.01,180.98,23.58,1966,Rose McCarthy,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,0.74,Central,Iowa,Cedar Rapids,52402,9/30/2011,10/3/2011,552.97,17,3086.9,30,40,9,3,2011,3 days 0 hrs 0 mins 
19030,89471,Low,0,115.99,2.5,2181,Lillian Andrews,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 7797,0.55,East,Rhode Island,North Kingstown,2852,2/27/2012,3/4/2012,352.659,5,511.1,27,9,2,1,2012,6 days 0 hrs 0 mins 
19031,87917,Medium,0.05,15.68,3.73,2543,Josephine Dalton,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,South,Virginia,Richmond,23223,12/11/2010,12/12/2010,3.54,17,257.48,11,50,12,4,2010,1 days 0 hrs 0 mins 
19032,87917,Medium,0.02,195.99,4.2,2543,Josephine Dalton,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T65,0.56,South,Virginia,Richmond,23223,12/11/2010,12/12/2010,40.284,19,3194.99,11,50,12,4,2010,1 days 0 hrs 0 mins 
19033,89354,Critical,0.02,28.15,6.17,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,West,Nevada,North Las Vegas,89031,9/10/2013,9/12/2013,359.1216,25,748.13,10,37,9,3,2013,2 days 0 hrs 0 mins 
19034,89354,Critical,0.09,12.98,3.14,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,West,Nevada,North Las Vegas,89031,9/10/2013,9/12/2013,28.3824,26,311.85,10,37,9,3,2013,2 days 0 hrs 0 mins 
19035,86235,Medium,0.07,92.23,39.61,3275,Tamara Dickinson,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,West,Washington,Mount Vernon,98273,5/7/2011,5/8/2011,46.8,4,359.73,7,19,5,2,2011,1 days 0 hrs 0 mins 
19036,86235,Medium,0.04,4.28,6.72,3275,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1927,0.4,West,Washington,Mount Vernon,98273,5/7/2011,5/10/2011,-14.81,1,6.35,7,19,5,2,2011,3 days 0 hrs 0 mins 
19037,87778,Critical,0.05,4.48,49,2592,Sam Maynard,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,South,Georgia,Albany,31707,10/12/2011,10/14/2011,472.9752,4,40.16,12,42,10,4,2011,2 days 0 hrs 0 mins 
19038,87778,Critical,0.04,20.95,5.99,2592,Sam Maynard,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",0.65,South,Georgia,Albany,31707,10/12/2011,10/13/2011,253.1358,18,372.02,12,42,10,4,2011,1 days 0 hrs 0 mins 
19039,89473,High,0,20.99,1.25,893,Mike Wilder,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,Nevada,Sparks,89431,5/19/2012,5/21/2012,22.572,13,248.58,19,20,5,2,2012,2 days 0 hrs 0 mins 
19040,87638,Not Specified,0.02,17.48,1.99,2883,Stuart Sharma,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,East,Ohio,North Olmsted,44070,10/8/2011,10/9/2011,-26.4384,4,70.89,8,41,10,4,2011,1 days 0 hrs 0 mins 
19041,86346,Critical,0.03,300.65,24.49,3012,Annie Livingston,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,0.52,East,New York,Rochester,14609,10/28/2010,10/30/2010,1474.8704,8,2426.36,28,44,10,4,2010,2 days 0 hrs 0 mins 
19042,86346,Critical,0.06,49.99,19.99,3012,Annie Livingston,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,0.45,East,New York,Rochester,14609,10/28/2010,10/30/2010,19.78,17,824,28,44,10,4,2010,2 days 0 hrs 0 mins 
19043,86346,Critical,0.1,104.85,4.65,3012,Annie Livingston,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1941,0.37,East,New York,Rochester,14609,10/28/2010,10/29/2010,929.7957,14,1347.53,28,44,10,4,2010,1 days 0 hrs 0 mins 
19044,89477,Medium,0.1,48.04,5.09,1667,Brad Pearce,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1910,0.37,South,Florida,Deland,32720,2/27/2013,3/2/2013,18.762,8,356.27,27,9,2,1,2013,3 days 0 hrs 0 mins 
19045,89482,High,0.06,4.13,6.89,2740,Anna Carpenter,Regular Air,Small Business,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",0.39,West,Idaho,Boise,83704,2/10/2011,2/12/2011,-14.29,1,6.49,10,7,2,1,2011,2 days 0 hrs 0 mins 
19046,89490,Not Specified,0.04,35.44,19.99,1676,Terry Langston,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1880,0.38,West,Washington,Cottage Lake,98072,4/8/2012,4/8/2012,-0.14,9,321.01,8,15,4,2,2012,0 days 0 hrs 0 mins 
19047,86233,Low,0.02,13.48,4.51,3275,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,West,Washington,Mount Vernon,98273,3/21/2010,3/23/2010,34.52,9,127.12,21,13,3,1,2010,2 days 0 hrs 0 mins 
19048,86500,Low,0.07,172.99,19.99,1906,Penny Tuttle,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico EB-19 Dual Function Manual Binding System,0.39,East,Ohio,Lima,45801,11/17/2010,11/17/2010,2502.6852,22,3627.08,17,47,11,4,2010,0 days 0 hrs 0 mins 
19049,86500,Low,0.09,7.64,1.39,1907,Amy Hall,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,East,Ohio,Lorain,44052,11/17/2010,11/26/2010,0.688,1,8.34,17,47,11,4,2010,9 days 0 hrs 0 mins 
19050,89499,Medium,0.06,19.98,8.68,2825,Carole Rosen,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,West,Idaho,Boise,83701,12/5/2011,12/7/2011,-13.535,1,28.96,5,50,12,4,2011,2 days 0 hrs 0 mins 
19051,88366,Not Specified,0.01,95.98,58.2,183,Dan Carver,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,East,Maine,Lewiston,4240,12/23/2013,12/24/2013,-258.09504,23,2324.48,23,52,12,4,2013,1 days 0 hrs 0 mins 
19052,89504,Medium,0.07,200.98,23.76,2345,Colleen Marsh,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0.58,South,Kentucky,Paducah,42003,3/14/2010,3/15/2010,-132.426,9,1805.9,14,12,3,1,2010,1 days 0 hrs 0 mins 
